,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
559177,6.027122930142277,1.0019792579773374,1.4262642603594295,1.0,0.0,0.0,1.0,0.0
52436,3.3567506719923537,0.0906414625672246,1.9374765274429844,1.0,0.0,0.0,1.0,0.0
424020,0.6501329325331487,2.433639040271527,1.87464081367868,0.0,0.0,0.0,1.0,0.0
877877,3.117938004834097,0.3569392235078357,0.2063669694192061,1.0,0.0,0.0,1.0,0.0
19553,7.504567587001906,0.0501450621313947,0.4997648473075451,1.0,1.0,0.0,0.0,0.0
272923,109.47508422885008,0.2895548043559285,0.7104954235198798,1.0,1.0,0.0,1.0,0.0
942015,4.533637986223648,0.4739189386590364,0.3718666907979209,1.0,1.0,0.0,1.0,0.0
956588,3.0833117541931987,1.9365718267686416,0.7041552267096306,1.0,0.0,0.0,0.0,0.0
477416,126.09449812015956,0.4127660804929805,0.4611534220627342,1.0,1.0,0.0,1.0,0.0
137882,5.612628227328245,0.1017730573351436,5.471673732096373,1.0,1.0,0.0,0.0,0.0
186114,69.25879014988014,79.4078192090265,0.8849704102178855,1.0,0.0,0.0,0.0,0.0
967730,4.831146873896199,0.2537802639089817,2.1272108260453297,1.0,0.0,0.0,1.0,0.0
378726,5.628069549731502,0.1719807577376412,0.6311298315905304,1.0,0.0,1.0,1.0,0.0
136832,148.41347081298426,0.6557941365810473,0.9032539694477016,1.0,0.0,0.0,1.0,1.0
597076,34.716209084505216,0.2715285273090411,0.2627826798260151,1.0,0.0,0.0,1.0,0.0
545430,34.945076273849374,5.004764347321121,1.6203291505805717,1.0,0.0,0.0,1.0,0.0
409239,13.134454285612982,1.960955466519773,0.1117909960528569,1.0,0.0,1.0,1.0,0.0
525547,2.4847527341118747,0.0846934587342328,1.41790707345342,1.0,1.0,0.0,0.0,0.0
246056,16.901138900277562,0.0191324165825013,3.2165366464962166,1.0,1.0,0.0,1.0,0.0
123900,3.40453385328811,0.4787054627534291,0.3052076222909726,1.0,1.0,1.0,1.0,0.0
260396,13.387091948776606,4.397987979636458,4.49516577589743,1.0,0.0,0.0,1.0,1.0
177051,2.211824091265165,3.059179934845614,0.8717778771534943,1.0,1.0,0.0,1.0,0.0
927144,74.14309329190772,0.0084206641813453,1.829566597527475,1.0,1.0,0.0,1.0,0.0
734714,0.2595285807977727,3.303000445405945,5.429090823178689,0.0,0.0,0.0,1.0,1.0
893637,223.07750761755568,0.1957481411128919,0.2093336873292092,1.0,1.0,0.0,1.0,0.0
437048,6.701531214566124,0.2573241637385214,1.0891548845962409,1.0,1.0,0.0,1.0,0.0
772853,1.1751953536479518,1.348668831645614,0.1289155041878204,0.0,0.0,0.0,1.0,0.0
211812,12.869550149390705,0.8619292850411406,1.4192855575382464,1.0,1.0,0.0,1.0,0.0
951782,203.67460198166384,0.25479341106437,0.6509926880301707,1.0,0.0,0.0,0.0,0.0
602277,4.7282671603211925,0.1343945022951778,0.0957015113647646,1.0,0.0,0.0,0.0,0.0
590840,4.024672112660537,8.051961282511346,2.972350878463032,1.0,0.0,0.0,1.0,0.0
820876,127.8789633538064,4.288420291954799,2.8169275777858203,1.0,1.0,0.0,1.0,0.0
418581,19.950010171490124,0.5817230320794099,0.6636010574835207,1.0,0.0,0.0,1.0,0.0
411768,10.069643977205748,2.7365729907311174,0.5287065367924233,1.0,1.0,0.0,1.0,0.0
667062,13.610581370771726,1.1135086172422914,1.185654034328462,1.0,0.0,0.0,1.0,0.0
926820,15.99397542107648,8.622364347110532,0.089053372963313,1.0,0.0,0.0,1.0,0.0
701846,1.7504138655592765,0.1027346088103415,2.5682506873616044,0.0,1.0,0.0,1.0,0.0
77280,4.229926683302121,1.5405989613122086,0.8348091670865009,1.0,1.0,0.0,1.0,0.0
444545,4.037682601379402,0.2203597107000811,2.43301801101824,1.0,0.0,0.0,0.0,0.0
244392,2.9281548870606846,0.9263395413020546,1.0679838890020756,1.0,0.0,0.0,1.0,0.0
249353,31.842000533429733,0.0915118795571447,4.584382620706492,1.0,0.0,0.0,1.0,1.0
856366,20.74801468272284,0.4914316904984768,3.134519978200652,1.0,0.0,0.0,0.0,0.0
484490,69.26941813398338,1.4370768374408245,0.696473911067378,1.0,0.0,0.0,0.0,0.0
607724,10.313236737149252,5.562672172656985,1.537570335321773,1.0,0.0,0.0,1.0,0.0
181172,46.09332606228664,0.3003025089459754,1.0874562785211306,1.0,0.0,0.0,0.0,0.0
150548,6.731685638605102,4.0943275737017055,1.8041120261513308,1.0,1.0,0.0,1.0,0.0
724547,19.30418558741801,0.0163211186957692,0.6941485659460437,1.0,0.0,0.0,0.0,0.0
954900,8.090979544053411,0.0457907748112564,1.7485923267658283,1.0,0.0,0.0,0.0,0.0
23590,2.6820669487852298,0.1362681476483487,10.761614387024522,1.0,0.0,0.0,1.0,1.0
683760,6.093387739604319,2.680196541436269,2.4627269001262,1.0,0.0,0.0,0.0,0.0
67897,3.622948262736846,0.3184842010097454,4.599793829783406,1.0,1.0,0.0,0.0,0.0
425728,4.611770843443132,23.25220617347492,1.812242713862107,1.0,1.0,0.0,0.0,0.0
841826,5.962668623293813,0.7638749517784945,4.976097455540129,1.0,0.0,0.0,0.0,0.0
202350,28.06738555134315,1.3408461072175832,7.334785836701283,1.0,1.0,0.0,1.0,1.0
913756,75.61326959477233,3.9337379676615583,0.3073147243075399,1.0,0.0,0.0,0.0,0.0
752145,2.416986423006264,0.0364489359760956,0.6632715804716541,1.0,0.0,0.0,0.0,0.0
474213,2.608006605722019,0.0340296410332772,2.187584221159411,1.0,0.0,0.0,0.0,0.0
280926,119.49564730158548,1.8592487651935128,0.2687017842292226,1.0,1.0,0.0,1.0,0.0
409257,21.77699121655205,0.863697210455914,0.4776548985433511,1.0,0.0,0.0,1.0,0.0
383502,22.624033430866543,1.75688755405018,1.992780779125907,1.0,0.0,0.0,1.0,0.0
463007,0.5900706465209956,0.3243336062557295,1.3895964048247955,0.0,1.0,0.0,1.0,0.0
474817,184.3565250026049,6.192523401092299,4.413423252792751,1.0,1.0,0.0,0.0,1.0
707526,9.897573731620527,0.1693798519430675,0.4533753172985267,1.0,0.0,0.0,0.0,0.0
992794,8.561521311662043,0.6899270431121182,6.321115616065079,1.0,0.0,0.0,0.0,0.0
388093,2.1341078142131167,0.055195304330014,1.9396549093716229,1.0,0.0,0.0,1.0,0.0
245423,31.327311143376736,2.668426450600543,0.8632669093286953,1.0,0.0,0.0,1.0,0.0
256900,12.460130490386804,0.0706590758542631,0.5179282731984011,1.0,0.0,1.0,0.0,0.0
992657,5.328039892608453,5.532006061092495,0.8915850648456307,1.0,0.0,0.0,1.0,0.0
797670,8.302002152860725,2.3492424957816658,3.5275632334442286,1.0,1.0,0.0,0.0,0.0
940868,3.212369714943156,27.536132015610768,0.4920437184915319,1.0,0.0,0.0,0.0,0.0
987699,44.62018508528028,25.481337068341546,1.0849729931100982,1.0,0.0,0.0,1.0,0.0
767176,19.02627591208899,1.8068897373155048,1.3940804982114905,1.0,0.0,0.0,1.0,0.0
648471,1.4906785325819008,10.070694105566714,6.313437702278646,0.0,0.0,0.0,0.0,1.0
476048,1.6897091285432473,12.078082063485006,0.2919097121390394,0.0,0.0,0.0,0.0,0.0
974692,4.4088872734565046,0.27548410373713,2.5482791238356053,1.0,1.0,0.0,0.0,0.0
289596,80.43680567178768,1.0028181596014307,1.3496972523007111,1.0,0.0,0.0,1.0,0.0
971909,14.080452371494792,0.3024334845114831,1.740903686864493,1.0,1.0,0.0,1.0,0.0
983609,0.8658226181841542,4.034913506695972,2.708945780585476,0.0,1.0,0.0,1.0,0.0
914628,2.655200079613548,7.270319201108783,1.367985066358539,1.0,1.0,0.0,0.0,0.0
938313,24.978107139999903,0.6171727564851011,3.7134368590198714,1.0,0.0,0.0,1.0,0.0
869269,0.8738016806009261,87.67853440129112,0.3967700761636367,0.0,1.0,0.0,1.0,1.0
865721,14.222754144279376,0.3379017642875459,0.4770355334973015,1.0,0.0,0.0,1.0,0.0
685447,1.6383703093799438,0.6840800173647094,1.774107965596687,0.0,0.0,0.0,0.0,0.0
425013,38.858966050847066,5.653489324097406,4.467068298375974,1.0,0.0,0.0,1.0,1.0
455380,76.91984750948421,0.3690076312132438,0.2429680329622582,1.0,0.0,0.0,0.0,0.0
644898,21.39560694892972,0.978259780606481,0.2475362589136532,1.0,0.0,0.0,0.0,0.0
254080,5.76294247262625,12.031462480725038,0.3413084852906007,1.0,0.0,0.0,1.0,0.0
483465,14.028548844695733,10.053465227460242,3.0563423231563283,1.0,0.0,0.0,1.0,0.0
972702,18.9159907170155,0.6055553340616683,0.804573594239719,1.0,1.0,0.0,0.0,0.0
148364,1.290236534034093,0.1340464854981611,0.5193325156017855,0.0,0.0,0.0,1.0,0.0
761952,57.20167902036385,0.3482816125422003,0.5839697797967173,1.0,1.0,0.0,0.0,0.0
96139,48.049845589452886,3.112076382111357,0.1798781442667809,1.0,0.0,0.0,0.0,0.0
967141,92.7973738022052,7.733216015038144,6.583347944309597,1.0,0.0,0.0,0.0,0.0
574820,5.563448963645502,3.63076347722071,0.6870434734991521,1.0,1.0,0.0,1.0,0.0
697321,7.808835008838864,5.4140306668512,0.4370742023736066,1.0,0.0,0.0,0.0,0.0
32201,2.7667731094063157,24.21468198899068,0.7142385575243066,1.0,1.0,0.0,0.0,0.0
948358,16.114493812790716,0.1486964997168265,0.4877060068367373,1.0,0.0,0.0,1.0,0.0
464447,16.226965940547583,0.5097721153159709,0.9817831675662771,1.0,1.0,0.0,1.0,0.0
212439,3.336850709148916,0.0637258083710211,0.3621208497324487,1.0,0.0,0.0,1.0,0.0
750445,16.299594999205667,0.2764904434109763,0.7774581986564837,1.0,0.0,0.0,1.0,0.0
869915,2.8206334449317185,3.2436798984160977,0.7499581377820644,1.0,0.0,0.0,0.0,0.0
546078,9.633819732288751,0.8292417418347381,1.299411983366557,1.0,0.0,0.0,1.0,0.0
50650,40.16366813392845,0.4861209715222747,0.7385386795678127,1.0,0.0,0.0,1.0,0.0
476760,60.9088194745296,0.8575303908030303,0.9044114691886994,1.0,0.0,0.0,1.0,0.0
318161,26.555935889899963,1.662309000988789,12.041557137446894,1.0,0.0,0.0,0.0,0.0
324884,4.696460920838796,0.171603657983549,1.0275446668350738,1.0,0.0,0.0,0.0,0.0
141251,22.956588997342067,1.7299002177199203,2.4935704046328286,1.0,1.0,0.0,1.0,0.0
370083,2.187566561771038,2.2181193856668284,1.26064047378304,1.0,0.0,0.0,1.0,0.0
551336,0.7873355221502466,0.2005675869843097,0.6741506483208726,0.0,1.0,0.0,1.0,0.0
372557,2.246233435155282,0.0732157423911111,0.1159002695409067,1.0,0.0,0.0,1.0,0.0
552476,112.67753262540234,485.2046477538001,0.6369142210364143,1.0,0.0,0.0,1.0,1.0
275724,4.261654758854847,4.578384419985816,2.567927157287803,1.0,0.0,0.0,0.0,0.0
489774,8.839284494930476,1.3876279912540086,5.539683836042563,1.0,0.0,0.0,1.0,1.0
735476,2.261394773117176,5.016823757934403,0.7412599796163055,1.0,0.0,0.0,1.0,0.0
876056,11.830352657405356,0.6014626963845661,7.531730665956199,1.0,0.0,0.0,1.0,1.0
827400,3.0563689092297746,0.6561127296992888,0.3719880667753472,1.0,0.0,0.0,1.0,0.0
964840,4.157911582082227,0.030328218783328,2.3246223578465965,1.0,1.0,0.0,1.0,0.0
381902,1.2360390255568083,2.1785636288006383,0.2503643306345181,0.0,0.0,0.0,1.0,0.0
398988,19.59523718292091,8.843874923544808,1.9799704214281555,1.0,1.0,0.0,0.0,0.0
799735,17.961726597285057,1.096627418082466,0.4221821885850887,1.0,0.0,0.0,1.0,0.0
245204,20.498789184476163,0.8807849669578911,0.0957935235073583,1.0,0.0,0.0,1.0,0.0
313958,12.164399085909688,0.0346522917487362,0.8695022882385749,1.0,0.0,1.0,1.0,0.0
804706,42.44988631393928,5.257957325538135,1.1857453373597828,1.0,1.0,0.0,1.0,0.0
750202,3.4355961454357167,1.3649028092443916,0.7536454639272326,1.0,0.0,0.0,1.0,0.0
482784,1.9131961499779824,4.33589399057539,1.8764174606796469,1.0,0.0,0.0,0.0,0.0
124920,18.065461578113947,0.2774668338601545,0.8099680905409188,1.0,0.0,0.0,1.0,0.0
967710,1.2006967720741215,2.482686128535555,1.45868154410069,0.0,0.0,0.0,0.0,0.0
835941,2.6945766527312616,0.519156077342613,1.5313687963512228,1.0,0.0,0.0,1.0,0.0
236238,62.750305399901656,2.863733565853713,0.2327716286436215,1.0,0.0,0.0,1.0,0.0
221586,23.320273689086736,1.554096289454384,0.1232006677487317,1.0,0.0,0.0,1.0,0.0
952175,51.79992563168196,7.83560337063698,2.78564564319506,1.0,0.0,0.0,1.0,0.0
478466,2.042335853405636,2.180075618674835,1.2334370374113823,1.0,1.0,0.0,1.0,0.0
95960,0.5300104441575306,6.836901524174963,0.5306739741904926,0.0,0.0,0.0,1.0,0.0
39036,2.0780217014848885,0.0961776669471269,1.2590017547858126,1.0,1.0,0.0,0.0,0.0
303225,7.457382165123833,1.9035733687487584,0.4517968860079281,1.0,1.0,0.0,0.0,0.0
373751,142.001048345875,4.7014765785657575,0.1884460346464093,1.0,1.0,0.0,0.0,0.0
469740,38.73883682032729,0.0731048787330407,1.7185017817067856,1.0,1.0,0.0,1.0,0.0
54793,3.4626067650946784,0.0147179939204626,1.937799939736591,1.0,1.0,0.0,1.0,0.0
619992,20.51693674267052,2.411806664965095,1.118064984823994,1.0,0.0,0.0,1.0,0.0
850696,1.3481530590352295,1.0971330036992286,3.126938488486929,0.0,1.0,1.0,0.0,0.0
724977,5.33805288669553,1.8263793607105057,0.7084918525647182,1.0,0.0,0.0,0.0,0.0
144946,55.82976950459985,2.1837893671871984,0.6937790915739255,1.0,0.0,0.0,0.0,0.0
784066,143.0210084222033,1.7227967006417342,3.2145867153861114,1.0,0.0,0.0,0.0,0.0
722595,1.1167288817175864,2.142366118196595,5.146460461506076,0.0,0.0,0.0,1.0,1.0
640090,25.37746975408657,0.1006262085329075,0.7887776273148369,1.0,0.0,0.0,1.0,0.0
564492,11.888532393058252,0.0735923857215821,0.6309057680999124,1.0,0.0,0.0,1.0,0.0
651361,25.81866090561269,3.413997095389071,10.22091334020942,1.0,0.0,0.0,1.0,1.0
477233,1.7651569909354965,0.1272780079329913,0.4896945096893145,0.0,1.0,0.0,1.0,0.0
447855,9.741322020354866,20.9702563332008,6.665430464791167,1.0,0.0,1.0,1.0,0.0
346622,19.35441856313228,0.6100393235930583,1.2603703578990249,1.0,1.0,0.0,0.0,0.0
477429,22.369293994806235,10.848083019033457,0.36460721413525,1.0,1.0,0.0,1.0,0.0
442142,39.24682239052306,2.041712516049937,0.2954172126047792,1.0,1.0,1.0,1.0,0.0
466466,4.118201648934203,0.8425554633715118,0.8176039846771851,1.0,1.0,0.0,1.0,0.0
90531,3.2461628913199867,0.4136611581621652,1.4401152192337905,1.0,1.0,0.0,1.0,0.0
75996,46.29605188181789,0.0100181461942993,0.6211549910275531,1.0,1.0,0.0,1.0,0.0
95385,3.1972627962122937,1.4694311397595563,0.270968718037995,1.0,0.0,0.0,0.0,0.0
912891,26.71718558111916,0.442418530937135,3.766090274658609,1.0,1.0,0.0,1.0,0.0
931703,6.5894853757973495,0.1863184773515879,1.226495996048472,1.0,0.0,0.0,1.0,0.0
487188,0.7187260986043358,17.794869264665536,0.4377663506956097,0.0,1.0,0.0,1.0,0.0
275769,3.100193803628346,0.3012061925993192,0.4966772136652303,1.0,0.0,0.0,0.0,0.0
451263,7.505964139314538,0.948397531709864,3.108238071839056,1.0,1.0,0.0,1.0,0.0
357700,3.173380958629349,1.169373331678133,0.0524386349642313,1.0,0.0,0.0,1.0,0.0
727155,67.52597245051237,70.96672261317836,0.5144217883256553,1.0,0.0,0.0,1.0,1.0
811419,56.63041645125853,5.296611573861488,3.780660864376736,1.0,0.0,1.0,1.0,0.0
763582,5.849018225810805,0.1794289051224169,0.8310409479011414,1.0,0.0,0.0,0.0,0.0
278406,2.0348672836285435,0.1130061251667233,1.9160627543385664,1.0,1.0,0.0,0.0,0.0
139867,1.8034119559790145,3.71530360967608,0.3214503432517417,0.0,0.0,0.0,1.0,0.0
685714,2.082213176152829,60.89506470103764,1.5736125451553382,1.0,0.0,1.0,0.0,0.0
444626,11.13916881105921,0.1420628130027043,0.5358736128680027,1.0,1.0,0.0,1.0,0.0
465859,23.27760914157334,6.026162072454732,3.944919306799832,1.0,0.0,0.0,0.0,0.0
278606,16.986296224965344,3.616584791446367,1.1318917500709271,1.0,1.0,0.0,1.0,0.0
606815,34.48458625019811,0.4563972837939803,1.0289732673883285,1.0,0.0,0.0,1.0,0.0
31425,8.78119202081482,8.504208241307031,0.311642196985563,1.0,1.0,0.0,1.0,0.0
359011,0.9371335951983746,6.602444470713806,0.939904286807467,0.0,1.0,0.0,1.0,0.0
379722,52.209912277827705,24.638779709006723,0.6700405670577309,1.0,0.0,0.0,0.0,0.0
820050,30.59055630840708,0.1313551741737257,1.6687346019779363,1.0,0.0,0.0,0.0,0.0
710335,10.650161538220411,1.9254583415080475,1.2137008674754846,1.0,0.0,0.0,1.0,0.0
499543,6.733947099984009,0.2785888359363504,9.532944040626091,1.0,1.0,0.0,0.0,0.0
884315,23.766921419142665,0.0136684223019156,2.250401420210491,1.0,0.0,0.0,1.0,0.0
826885,6.33503897229124,4.175930763293165,1.5171746094839451,1.0,0.0,0.0,0.0,0.0
528439,11.363458486601797,0.3745189431956543,2.570486652794633,1.0,0.0,0.0,1.0,0.0
550313,6.913306724272927,1.0350799434192002,0.1928431611679471,1.0,0.0,0.0,1.0,0.0
198988,133.18441484172965,0.1851790194036019,5.975804425378381,1.0,0.0,1.0,1.0,1.0
785950,1.6978963340919913,1.4905202124863628,0.2945492505240698,0.0,0.0,0.0,1.0,0.0
523189,16.793565430114317,16.07429050687812,0.9153405431863978,1.0,0.0,0.0,1.0,0.0
218199,141.0400899834313,0.2090115819224561,0.6740432267625341,1.0,0.0,0.0,0.0,0.0
387711,4.046564354731813,0.0809847808601845,0.569126833819774,1.0,1.0,0.0,1.0,0.0
616250,15.63313776153891,0.0427310133967801,0.5859476531736286,1.0,0.0,0.0,0.0,0.0
448806,1.894330407551161,0.0372668517806249,2.655092325714422,0.0,0.0,0.0,1.0,0.0
98198,4.496563090287405,0.0576968526818119,1.4391355981331482,1.0,0.0,0.0,1.0,0.0
189244,2.2200630187359693,0.4990362222785205,1.20205171986823,1.0,0.0,0.0,1.0,0.0
324489,9.451300670753438,0.1806525923538124,0.2752932263627323,1.0,0.0,0.0,0.0,0.0
662547,13.91835982198846,0.5014694687787866,1.1320372119501314,1.0,0.0,0.0,0.0,0.0
118882,16.043786529291115,2.1654089750137007,3.044367897194797,1.0,0.0,0.0,1.0,0.0
201919,0.5966527039496332,2.6375277047602417,0.6968751429664123,0.0,1.0,0.0,1.0,0.0
930587,36.31694190477694,14.918547148162643,0.4780680680329414,1.0,1.0,0.0,1.0,0.0
33323,6.149764365453406,0.2724094652476778,2.3665077806586354,1.0,1.0,0.0,0.0,0.0
904807,24.04932933553252,0.6616801074172626,1.4494362795514508,1.0,0.0,1.0,0.0,0.0
480920,37.62687404178788,0.0202189703042611,0.7784377959816698,1.0,0.0,0.0,1.0,0.0
85919,24.41439709436375,2.3615648185144265,0.9160126440898424,1.0,1.0,0.0,1.0,0.0
156513,15.571581805813828,0.9228666608066322,2.0837118437999136,1.0,1.0,0.0,1.0,0.0
138769,0.706819181964152,4.4671011220495584,1.2070895835299709,0.0,1.0,0.0,0.0,0.0
281961,19.83098594905532,3.140249980062424,0.1391971291366169,1.0,0.0,0.0,0.0,0.0
309297,20.066922625800053,1.761698103195282,0.8331761891443034,1.0,0.0,0.0,0.0,0.0
833230,4.6355224417826815,3.013853857779935,0.4356092879163633,1.0,1.0,0.0,0.0,0.0
411578,7.375479183095852,0.6778865438846554,3.004305287968538,1.0,1.0,0.0,1.0,0.0
933174,38.53450012220694,1.262198727939303,2.131416834922007,1.0,0.0,0.0,0.0,0.0
814429,0.771267971145887,0.522973091107179,0.9701131396925116,0.0,0.0,0.0,0.0,0.0
638652,10.775376150872525,5.487802718162063,0.8926166517473132,1.0,1.0,0.0,1.0,0.0
485551,19.242823695527235,0.9406575073817492,0.069414509323419,1.0,1.0,0.0,1.0,0.0
926375,3.99508189580036,4.071608162325111,3.839541480425536,1.0,0.0,0.0,1.0,0.0
266147,20.395161567538345,4.087673708476092,4.694552121516707,1.0,0.0,0.0,1.0,1.0
56221,1.0962287728156113,0.4116609448875464,0.4864478011873117,0.0,1.0,0.0,0.0,0.0
860470,47.4697586311006,0.4984960900095547,0.2965236888093411,1.0,0.0,0.0,0.0,0.0
749379,59.2163537652232,4.396381238235402,0.8741969780426176,1.0,1.0,0.0,1.0,0.0
489637,29.052623298075275,0.0087944364543479,0.3554436686419347,1.0,0.0,0.0,1.0,0.0
923009,0.4716907709795593,0.1217424601823082,0.6046269830743459,0.0,0.0,0.0,0.0,0.0
76565,5.055762739633704,0.0616062527123506,0.4289569634287407,1.0,0.0,0.0,1.0,0.0
214479,24.428739815291,0.1074585029339735,5.681982511988286,1.0,0.0,0.0,0.0,0.0
272602,1.8901384706010835,5.38025878419676,0.6634417994573116,0.0,0.0,1.0,0.0,0.0
709340,8.519887816651613,0.95070622849754,8.000302660877766,1.0,0.0,0.0,1.0,1.0
424129,7.783972772029386,0.697257109247385,0.0869742063117086,1.0,1.0,0.0,0.0,0.0
105540,5.645023620680351,0.9916980415163316,0.1914900526963368,1.0,0.0,0.0,1.0,0.0
558213,30.160088596458102,0.1144663779534501,0.0703020177961874,1.0,0.0,0.0,1.0,0.0
636262,2.4346782639619926,5.279578027914217,0.230115660142352,1.0,0.0,0.0,1.0,0.0
299605,10.93525770900556,0.5456842728261043,0.5928297975569132,1.0,1.0,0.0,1.0,0.0
644607,4.713215927743483,2.5439712403044035,0.5339333847807846,1.0,0.0,0.0,1.0,0.0
484542,76.67342735429638,0.0131632877526148,0.3311860168749836,1.0,0.0,0.0,1.0,0.0
194551,36.65995211261061,10.996846192723607,0.3624378524824722,1.0,0.0,0.0,1.0,0.0
266135,46.93659597044299,0.3432120176191134,0.5817980672651144,1.0,0.0,0.0,0.0,0.0
465444,0.861231503695717,2.308638288699996,0.28694907948954,0.0,1.0,0.0,1.0,0.0
192319,4.013370182572015,1.3224223224966278,0.3529778284869431,1.0,1.0,0.0,0.0,0.0
39025,6.870100043812843,0.1732991456981637,0.2172987203206977,1.0,0.0,0.0,0.0,0.0
265889,1.5358923911870084,1.4774304244739207,2.8766564523887945,0.0,1.0,0.0,0.0,0.0
710560,4.191140901224933,0.5006195133078545,3.026771418903106,1.0,1.0,0.0,1.0,0.0
834255,28.50513226832893,0.4434870334413391,2.2454443738484806,1.0,1.0,0.0,1.0,0.0
989534,1.8540140566142296,2.8207302899804825,0.5505559057954094,0.0,0.0,0.0,1.0,0.0
110409,20.882431433201376,0.3577055574826779,10.164907116510095,1.0,1.0,0.0,0.0,0.0
342894,2.9251594014056965,1.3640748415635662,3.473143627815828,1.0,0.0,0.0,1.0,0.0
264707,10.474061765214527,4.42286009060547,0.1079848660095714,1.0,0.0,1.0,0.0,0.0
292756,2.1388777718753293,2.574325960367305,0.2035005567118682,1.0,1.0,0.0,1.0,0.0
723689,3.874409237648802,16.82148503575882,0.6929458369917211,1.0,0.0,0.0,0.0,0.0
670014,5.533024402674309,3.024485544702004,0.8411770769315229,1.0,1.0,0.0,0.0,0.0
826800,4.1588150423564105,0.7694602653269444,1.4270021037070193,1.0,0.0,0.0,0.0,0.0
853913,12.528121846280357,0.045169198364494,0.8421334293169165,1.0,1.0,0.0,0.0,0.0
448613,26.278458301133945,0.3749774489369042,0.0850303066458232,1.0,1.0,0.0,1.0,0.0
479378,10.588895347503064,0.0569881692536923,4.533747774331837,1.0,0.0,0.0,0.0,0.0
867179,9.067266765741742,0.2084642447231788,0.4059749791447789,1.0,0.0,0.0,1.0,0.0
447142,2.17960214203542,1.583277250263118,0.5888728480474257,1.0,0.0,0.0,1.0,0.0
839957,64.7419808368596,0.8369072911993468,2.814503567727885,1.0,0.0,0.0,1.0,0.0
301058,24.61974488704336,1.66819326047756,0.6246547602459288,1.0,1.0,0.0,1.0,0.0
497456,2.003439143157976,0.6447646400448558,0.8185250336215734,1.0,0.0,1.0,0.0,0.0
189347,48.8416993330528,0.8477858407428049,0.1724585535917668,1.0,0.0,0.0,1.0,0.0
519185,1.9439006462009905,0.156235123249179,0.4075793404250842,1.0,0.0,0.0,1.0,0.0
102226,20.444301195274356,0.1120128383937574,3.552224078842699,1.0,0.0,0.0,1.0,0.0
310055,7.915614672132825,2.553949526752464,0.4004835371681345,1.0,0.0,0.0,0.0,0.0
691473,14.014542171276153,6.359340459188465,2.892430685039588,1.0,0.0,0.0,0.0,0.0
951131,133.24435265527595,0.0243425979097944,1.9033421979984373,1.0,0.0,1.0,1.0,0.0
976655,2.0790163851606254,0.8979166488188522,2.8837344906956965,1.0,1.0,0.0,1.0,0.0
220608,28.35822821478684,144.61097846084348,0.2596521010047157,1.0,1.0,0.0,1.0,0.0
621681,3.071988621393576,0.8036230563267893,1.1076160349575717,1.0,0.0,0.0,1.0,0.0
722702,7.611880605787868,0.9825790251464736,0.516491835722443,1.0,1.0,1.0,1.0,0.0
736416,15.377395233481408,0.6638606305504283,0.3873728300001568,1.0,1.0,0.0,0.0,0.0
805750,18.46720603925905,0.2528430281028477,0.2376263631156641,1.0,0.0,0.0,1.0,0.0
387600,10.232712916360676,0.971546099803332,25.15680800069825,1.0,0.0,0.0,0.0,0.0
390491,10.467629840902823,0.0465735419768186,1.0964607028389992,1.0,0.0,0.0,0.0,0.0
709071,106.86662973275337,0.1481359565209046,1.7718492517744655,1.0,0.0,0.0,1.0,1.0
252693,6.980063980514878,6.58176303397198,23.34971122380557,1.0,0.0,0.0,1.0,1.0
865746,14.62882112325142,27.43513783665941,1.6690419867480737,1.0,0.0,0.0,1.0,0.0
265440,60.335917727598826,0.1042373458046989,2.1489501645666342,1.0,0.0,0.0,0.0,0.0
653197,7.04999179587286,0.6813229489428667,0.7006892027065547,1.0,0.0,0.0,0.0,0.0
496199,142.1029414708198,2.5998770751794305,0.2650811718594739,1.0,0.0,0.0,1.0,1.0
440845,12.886793465477924,3.1674326867629965,0.3393900510356331,1.0,1.0,0.0,0.0,0.0
732928,1.1480153416067105,0.1012637517985717,25.29558423317292,0.0,0.0,0.0,1.0,1.0
423379,36.489239519871006,6.028544296171724,0.2022258699616456,1.0,0.0,0.0,1.0,0.0
403604,8.27555051677671,0.0467919649759821,0.8942640675890986,1.0,1.0,0.0,1.0,0.0
371477,4.016256209624965,0.0348436595078973,1.1405985629922737,1.0,1.0,0.0,0.0,0.0
886938,18.3686728169402,32.22662862274938,0.9405483274624392,1.0,0.0,1.0,1.0,0.0
836871,7.731552301294767,0.9811759094015196,1.6457869420712887,1.0,1.0,0.0,1.0,0.0
817816,20.59995051732781,1.6788254005909795,0.5000844607164305,1.0,1.0,0.0,1.0,0.0
436152,71.16619949996169,7.8892137854027,0.5773570774620829,1.0,0.0,0.0,0.0,0.0
159120,3.298736007529789,2.306255895888533,3.611086138847704,1.0,0.0,0.0,1.0,0.0
267666,2.662621786512424,0.7279781096661512,1.0529096158187845,1.0,1.0,0.0,0.0,0.0
298752,73.01897329947674,16.232997529832755,1.146834012063162,1.0,1.0,0.0,1.0,0.0
119615,6.420483565489572,27.33063801340608,0.2270867382192228,1.0,0.0,0.0,1.0,0.0
816256,107.6481480435221,0.2508232020485682,4.68600565008588,1.0,1.0,0.0,0.0,1.0
408786,84.39600678558044,0.8502035690829927,0.3152689085526719,1.0,0.0,0.0,0.0,0.0
